record_index,reason,status,imu_samples,imu_gap_ns,input_points,filtered_points,queries,accepted_residuals,residual_rms,iterations,final_increment_norm,map_points,prediction_us,deskew_us,preprocessing_us,residual_build_us,ikfom_update_us,map_insert_crop_us,snapshot_us,total_processing_us
2526,,TRACKING,13,6220378,6528,661,661,386,0.0371056,2,0.000121885,38847,217,910,131,3318,3728,433,3935,5581
2533,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245226691795137 current_scan_start_ns=1701245226691477537 current_scan_end_ns=1701245226724112537 overlap_duration_ns=317600 scan_index=371,TRACKING,13,6220378,6528,661,661,386,0.0371056,2,0.000121885,38847,217,910,131,3318,3728,433,3935,5581
2540,,TRACKING,14,6238781,6528,1951,1951,1560,0.0345394,3,0.000204982,38906,223,904,270,15896,18327,2064,4180,26172
2546,,TRACKING,7,6232443,6528,616,616,365,0.0351335,3,8.21591e-06,38914,112,890,116,4529,5082,369,4180,6720
2553,,TRACKING,8,6232751,6528,2237,2237,1927,0.0327134,3,0.000143472,38994,124,904,352,17438,20504,2073,4180,24221
2560,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245226825096395 current_scan_start_ns=1701245226824883699 current_scan_end_ns=1701245226857518699 overlap_duration_ns=212696 scan_index=375,TRACKING,8,6232751,6528,2237,2237,1927,0.0327134,3,0.000143472,38994,124,904,352,17438,20504,2073,4180,24221
2567,,TRACKING,14,6211834,6528,548,548,346,0.035023,3,0.000131374,38997,231,932,122,4004,4530,314,4180,6289
2574,,TRACKING,8,6146157,6528,2164,2164,1785,0.0339978,3,0.000160455,39096,124,883,295,16570,19232,1996,4180,22745
2580,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245226925313976 current_scan_start_ns=1701245226925048351 current_scan_end_ns=1701245226957683351 overlap_duration_ns=265625 scan_index=378,TRACKING,8,6146157,6528,2164,2164,1785,0.0339978,3,0.000160455,39096,124,883,295,16570,19232,1996,4180,22745
2587,,TRACKING,13,6787518,6528,575,575,353,0.0363192,3,3.55783e-07,39105,207,888,149,4072,4591,357,4180,6387
2594,OVERLAPPING_LIDAR_INTERVAL previous_synchronized_end_ns=1701245226991847542 current_scan_start_ns=1701245226991479397 current_scan_end_ns=1701245227024114397 overlap_duration_ns=368145 scan_index=380,TRACKING,13,6787518,6528,575,575,353,0.0363192,3,3.55783e-07,39105,207,888,149,4072,4591,357,4180,6387
2601,,TRACKING,13,6147422,6528,2256,2256,1852,0.033143,3,0.000242602,39173,220,900,292,17763,20578,2142,4180,24375
2607,,TRACKING,8,6036656,6528,528,528,329,0.0351509,3,2.90632e-05,39181,125,872,104,3672,4158,307,4180,5702
2614,,TRACKING,8,6054911,6528,2070,2070,1721,0.0338274,3,5.72117e-05,39233,125,895,279,16636,19308,2092,4180,22934
2621,,TRACKING,8,6173734,6528,2216,2216,1822,0.0316441,3,4.83124e-05,39294,135,930,373,18346,21335,2326,4180,25567
2628,,TRACKING,8,6290467,6528,640,640,371,0.0335583,3,1.27357e-05,39302,146,922,131,4646,5227,366,4266,11229
2635,,TRACKING,8,6109945,6528,2037,2037,1648,0.03255,3,5.46927e-05,39361,138,1077,340,19295,22294,2293,4266,26422
