run,source,event,sim_time_ns,observer_steady_ns,px4_boot_us,log_wall_s,nav_state,executor_in_charge,failsafe,result,detail
external-mode-gui-20260922T020310-247206,runner_command_ack_unattributed,vehicle_command_ack_observed,10156000000,91487813626821,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T020310-247206,runner_command_ack_unattributed,vehicle_command_ack_observed,10160000000,91487814910747,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T020310-247206,runner_command_ack_unattributed,vehicle_command_ack_observed,10560000000,91488305390648,,,,,,2,command=512; no request/target identity
external-mode-gui-20260922T020310-247206,runner_command_ack_unattributed,vehicle_command_ack_observed,11612000000,91489591784946,,,,,,2,command=512; no request/target identity
external-mode-gui-20260922T020310-247206,runner_command_ack_unattributed,vehicle_command_ack_observed,12584000000,91490804647309,,,,,,2,command=512; no request/target identity
external-mode-gui-20260922T020310-247206,runner_command_ack_unattributed,vehicle_command_ack_observed,13584000000,91492054900817,,,,,,2,command=512; no request/target identity
external-mode-gui-20260922T020310-247206,runner_command_ack_unattributed,vehicle_command_ack_observed,14180000000,91492800416904,,,,,,0,command=400; no request/target identity
external-mode-gui-20260922T020310-247206,runner_command_ack_unattributed,vehicle_command_ack_observed,14192000000,91492815096538,,,,,,0,command=100001; no request/target identity
external-mode-gui-20260922T020310-247206,runner_command_ack_unattributed,vehicle_command_ack_observed,14216000000,91492843874857,,,,,,0,command=100001; no request/target identity
external-mode-gui-20260922T020310-247206,runner_command_ack_unattributed,vehicle_command_ack_observed,14584000000,91493305368094,,,,,,2,command=512; no request/target identity
external-mode-gui-20260922T020310-247206,runner_command_ack_unattributed,vehicle_command_ack_observed,15212000000,91494089981399,,,,,,0,command=22; no request/target identity
external-mode-gui-20260922T020310-247206,runner_command_ack_unattributed,vehicle_command_ack_observed,26372000000,91508039884685,,,,,,0,command=100001; no request/target identity
external-mode-gui-20260922T020310-247206,runner_command_ack_unattributed,vehicle_command_ack_observed,26396000000,91508069663522,,,,,,0,command=100001; no request/target identity
external-mode-gui-20260922T020310-247206,runner_command_ack_unattributed,vehicle_command_ack_observed,259524000000,91799517672590,,,,,,0,command=100001; no request/target identity
external-mode-gui-20260922T021353-252477,runner_command_ack_unattributed,vehicle_command_ack_observed,11796000000,92134252155550,,,,,,0,command=100001; no request/target identity
external-mode-gui-20260922T021353-252477,runner_command_ack_unattributed,vehicle_command_ack_observed,11976000000,92134478737516,,,,,,0,command=400; no request/target identity
external-mode-gui-20260922T021353-252477,runner_command_ack_unattributed,vehicle_command_ack_observed,12000000000,92134507492326,,,,,,0,command=100001; no request/target identity
external-mode-gui-20260922T021353-252477,runner_command_ack_unattributed,vehicle_command_ack_observed,12372000000,92134972846336,,,,,,2,command=512; no request/target identity
external-mode-gui-20260922T021353-252477,runner_command_ack_unattributed,vehicle_command_ack_observed,12996000000,92135753370579,,,,,,0,command=22; no request/target identity
external-mode-gui-20260922T021353-252477,runner_command_ack_unattributed,vehicle_command_ack_observed,13372000000,92136222740508,,,,,,2,command=512; no request/target identity
external-mode-gui-20260922T021353-252477,runner_command_ack_unattributed,vehicle_command_ack_observed,14340000000,92137491905717,,,,,,2,command=512; no request/target identity
external-mode-gui-20260922T021353-252477,runner_command_ack_unattributed,vehicle_command_ack_observed,24000000000,92149506958922,,,,,,0,command=100001; no request/target identity
external-mode-gui-20260922T021353-252477,runner_command_ack_unattributed,vehicle_command_ack_observed,24020000000,92149581653395,,,,,,0,command=100001; no request/target identity
external-mode-gui-20260922T021353-252477,runner_command_ack_unattributed,vehicle_command_ack_observed,135180000000,92288483092584,,,,,,0,command=100001; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,9752000000,92409074572032,,,,,,2,command=512; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,10000000000,92409258346653,,,,,,0,command=100001; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,10040000000,92409310435137,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,10044000000,92409316586598,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,10052000000,92409324114299,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,10060000000,92409333976882,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,10072000000,92409348719219,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,10080000000,92409360305020,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,10092000000,92409373689291,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,10100000000,92409383566782,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,10112000000,92409398561110,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,10120000000,92409443488643,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,10124000000,92409444757946,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,10128000000,92409445822723,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,10152000000,92409448809973,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,10160000000,92409460535526,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,10172000000,92409474643643,,,,,,0,command=400; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,10180000000,92409484614419,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,10192000000,92409498590575,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,10200000000,92409508937341,,,,,,0,command=512; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,10212000000,92409523950235,,,,,,0,command=100001; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,10704000000,92410139045878,,,,,,2,command=512; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,11188000000,92410743699296,,,,,,0,command=22; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,11704000000,92411389393267,,,,,,2,command=512; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,12704000000,92412638735702,,,,,,2,command=512; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,13704000000,92413889624811,,,,,,2,command=512; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,14704000000,92415138732863,,,,,,2,command=512; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,22108000000,92424393580237,,,,,,0,command=100001; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,22236000000,92424589759106,,,,,,0,command=100001; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,94108000000,92514394841978,,,,,,0,command=100001; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,206632000000,92655188213334,,,,,,0,command=176; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,206728000000,92655262814777,,,,,,0,command=100001; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,211724000000,92661553159201,,,,,,0,command=100001; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,218524000000,92670007796610,,,,,,0,command=176; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,218532000000,92670048802373,,,,,,0,command=100001; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,223532000000,92676312100698,,,,,,0,command=100001; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,227908000000,92681737812786,,,,,,0,command=192; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,231784000000,92686584085023,,,,,,0,command=176; no request/target identity
external-mode-gui-20260922T021832-256944,runner_command_ack_unattributed,vehicle_command_ack_observed,231808000000,92686613047325,,,,,,0,command=100001; no request/target identity
external-mode-check-20260923T033714-53651,runner_command_ack_unattributed,vehicle_command_ack_observed,7812000000,60660650731826,,,,,,0,command=100001; no request/target identity
external-mode-check-20260923T033714-53651,runner_command_ack_unattributed,vehicle_command_ack_observed,8016000000,60660936111238,,,,,,0,command=400; no request/target identity
external-mode-check-20260923T033714-53651,runner_command_ack_unattributed,vehicle_command_ack_observed,8052000000,60660950117114,,,,,,0,command=100001; no request/target identity
external-mode-check-20260923T033714-53651,runner_command_ack_unattributed,vehicle_command_ack_observed,9048000000,60662194746834,,,,,,0,command=22; no request/target identity
external-mode-check-20260923T033714-53651,runner_command_ack_unattributed,vehicle_command_ack_observed,19968000000,60675844997015,,,,,,0,command=100001; no request/target identity
external-mode-check-20260923T033714-53651,runner_command_ack_unattributed,vehicle_command_ack_observed,20088000000,60675995378672,,,,,,0,command=100001; no request/target identity
external-mode-check-20260923T034029-57709,runner_command_ack_unattributed,vehicle_command_ack_observed,7260000000,60854374380378,,,,,,0,command=100001; no request/target identity
external-mode-check-20260923T034029-57709,runner_command_ack_unattributed,vehicle_command_ack_observed,7452000000,60854613725311,,,,,,0,command=400; no request/target identity
external-mode-check-20260923T034029-57709,runner_command_ack_unattributed,vehicle_command_ack_observed,7464000000,60854628501389,,,,,,0,command=100001; no request/target identity
external-mode-check-20260923T034029-57709,runner_command_ack_unattributed,vehicle_command_ack_observed,8460000000,60855874485960,,,,,,0,command=22; no request/target identity
external-mode-check-20260923T034029-57709,runner_command_ack_unattributed,vehicle_command_ack_observed,19380000000,60869523641873,,,,,,0,command=100001; no request/target identity
external-mode-check-20260923T034029-57709,runner_command_ack_unattributed,vehicle_command_ack_observed,19548000000,60869734640354,,,,,,0,command=100001; no request/target identity
external-mode-check-20260923T034029-57709,runner_command_ack_unattributed,vehicle_command_ack_observed,34908000000,60888934071010,,,,,,0,command=100001; no request/target identity
external-mode-check-20260923T034232-61247,runner_command_ack_unattributed,vehicle_command_ack_observed,7448000000,60977952927729,,,,,,0,command=100001; no request/target identity
external-mode-check-20260923T034232-61247,runner_command_ack_unattributed,vehicle_command_ack_observed,7496000000,60978012459981,,,,,,0,command=400; no request/target identity
external-mode-check-20260923T034232-61247,runner_command_ack_unattributed,vehicle_command_ack_observed,7556000000,60978087774623,,,,,,0,command=100001; no request/target identity
external-mode-check-20260923T034232-61247,runner_command_ack_unattributed,vehicle_command_ack_observed,8552000000,60979333328603,,,,,,0,command=22; no request/target identity
external-mode-check-20260923T034232-61247,runner_command_ack_unattributed,vehicle_command_ack_observed,19568000000,60993102461978,,,,,,0,command=100001; no request/target identity
external-mode-check-20260923T034232-61247,runner_command_ack_unattributed,vehicle_command_ack_observed,19640000000,60993193183623,,,,,,0,command=100001; no request/target identity
external-mode-check-20260923T034232-61247,runner_command_ack_unattributed,vehicle_command_ack_observed,34976000000,61012362630099,,,,,,0,command=100001; no request/target identity
external-mode-check-20260923T034522-65026,runner_command_ack_unattributed,vehicle_command_ack_observed,6672000000,61147296181094,,,,,,0,command=211; no request/target identity
external-mode-check-20260923T034522-65026,runner_command_ack_unattributed,vehicle_command_ack_observed,6972000000,61147671040269,,,,,,0,command=100001; no request/target identity
external-mode-check-20260923T034522-65026,runner_command_ack_unattributed,vehicle_command_ack_observed,7176000000,61147925996682,,,,,,0,command=400; no request/target identity
external-mode-check-20260923T034522-65026,runner_command_ack_unattributed,vehicle_command_ack_observed,7376000000,61148283094646,,,,,,0,command=100001; no request/target identity
external-mode-check-20260923T034522-65026,runner_command_ack_unattributed,vehicle_command_ack_observed,7476000000,61148300597305,,,,,,0,command=100001; no request/target identity
external-mode-check-20260923T034522-65026,runner_command_ack_unattributed,vehicle_command_ack_observed,8208000000,61149215778685,,,,,,0,command=22; no request/target identity
external-mode-check-20260923T034522-65026,runner_command_ack_unattributed,vehicle_command_ack_observed,19092000000,61162820549048,,,,,,0,command=100001; no request/target identity
external-mode-check-20260923T034522-65026,runner_command_ack_unattributed,vehicle_command_ack_observed,19284000000,61163060948426,,,,,,0,command=100001; no request/target identity
external-mode-check-20260923T034522-65026,runner_command_ack_unattributed,vehicle_command_ack_observed,34616000000,61182253662851,,,,,,0,command=100001; no request/target identity
