record_index,reason,status,imu_samples,imu_gap_ns,input_points,filtered_points,queries,accepted_residuals,residual_rms,iterations,final_increment_norm,map_points,prediction_us,deskew_us,preprocessing_us,residual_build_us,ikfom_update_us,map_insert_crop_us,snapshot_us,total_processing_us
178,IMU_INITIALIZATION_NOT_READY,COLLECTING_IMU,8,6282941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,IMU_INITIALIZATION_NOT_READY,COLLECTING_IMU,8,6255742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,IMU_INITIALIZATION_NOT_READY,COLLECTING_IMU,7,6050873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,LiDAR scans overlap a previously propagated interval,COLLECTING_IMU,7,6050873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,IMU_INITIALIZATION_NOT_READY,COLLECTING_IMU,14,6209376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,LiDAR scans overlap a previously propagated interval,COLLECTING_IMU,14,6209376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,IMU_INITIALIZATION_NOT_READY,COLLECTING_IMU,14,6145980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,IMU_INITIALIZATION_NOT_READY,COLLECTING_IMU,7,6143463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,IMU_INITIALIZATION_NOT_READY,COLLECTING_IMU,8,6094636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,SCAN_PRECEDES_IMU_INITIALIZATION_EPOCH,INITIALIZING_MAP,8,6161498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,INITIAL_MAP_REFERENCE_CAPTURED,INITIALIZING_MAP,8,6161498,6528,2206,0,0,0,0,0,0,82,855,223,0,0,0,0,0
253,IKFOM_LIDAR_UPDATE_NOT_CONVERGED,INITIALIZING_MAP,8,6181429,6528,641,641,185,0.128659,10,0.0177399,0,71,1180,149,8283,9079,0,0,0
259,LiDAR scans overlap a previously propagated interval,INITIALIZING_MAP,8,6181429,6528,641,641,185,0.128659,10,0.0177399,0,71,1180,149,8283,9079,0,0,0
266,,TRACKING,13,6140687,6528,2196,2196,1426,0.104139,6,0.000939151,3842,95,967,218,21345,24421,23315,232,49367
273,LiDAR scans overlap a previously propagated interval,TRACKING,13,6140687,6528,2196,2196,1426,0.104139,6,0.000939151,3842,95,967,218,21345,24421,23315,232,49367
280,,TRACKING,14,6264639,6528,2064,2064,1653,0.0821793,7,0.00132941,5101,105,949,222,24848,28803,2437,232,32685
286,,TRACKING,7,6153689,6528,2224,2224,1828,0.0820165,6,0.000122784,6498,54,970,219,24636,28473,2486,232,32388
293,,TRACKING,8,6240609,6528,648,648,150,0.152912,5,2.90041e-05,7012,59,918,100,4376,4720,1414,232,7297
300,,TRACKING,8,6155710,6528,2072,2072,1759,0.0730036,10,1.6103e-05,8092,58,929,197,39058,44804,2176,232,48288
307,,TRACKING,8,6072066,6528,2126,2126,1855,0.0597508,6,0.000633811,8981,58,942,204,23438,27013,1762,232,30145
314,,TRACKING,8,6092615,6528,689,689,537,0.083543,4,4.24771e-05,9308,55,972,97,5486,6214,981,232,8413
320,LiDAR scans overlap a previously propagated interval,TRACKING,8,6092615,6528,689,689,537,0.083543,4,4.24771e-05,9308,55,972,97,5486,6214,981,232,8413
327,,TRACKING,13,6327435,6528,2045,2045,1815,0.0603557,7,2.61918e-06,10086,92,972,200,26932,30961,1852,232,34218
334,LiDAR scans overlap a previously propagated interval,TRACKING,13,6327435,6528,2045,2045,1815,0.0603557,7,2.61918e-06,10086,92,972,200,26932,30961,1852,232,34218
341,,TRACKING,14,6327435,6528,2005,2005,1776,0.0677957,5,0.000458005,10869,96,927,204,19646,22512,1902,232,25819
348,,TRACKING,7,6060256,6528,2070,2070,1887,0.0567379,4,1.89749e-05,11592,50,944,206,15940,18370,2105,874,22720
354,LiDAR scans overlap a previously propagated interval,TRACKING,7,6060256,6528,2070,2070,1887,0.0567379,4,1.89749e-05,11592,50,944,206,15940,18370,2105,874,22720
361,,TRACKING,14,6213827,6528,1937,1937,1681,0.066663,6,0.00080908,12303,103,991,196,24740,28124,1938,874,31516
368,,TRACKING,8,6103468,6528,2121,2121,1950,0.0500243,4,0.000171151,12878,60,991,228,17511,20270,2030,874,23768
375,,TRACKING,8,6162657,6528,645,645,546,0.0708964,3,0.000155466,13080,60,991,98,4290,4903,699,874,6842
381,LiDAR scans overlap a previously propagated interval,TRACKING,8,6162657,6528,645,645,546,0.0708964,3,0.000155466,13080,60,991,98,4290,4903,699,874,6842
388,,TRACKING,13,6343167,6528,2188,2188,2001,0.0511195,4,0.000385677,13677,105,1017,238,18668,21394,2315,874,25240
395,LiDAR scans overlap a previously propagated interval,TRACKING,13,6343167,6528,2188,2188,2001,0.0511195,4,0.000385677,13677,105,1017,238,18668,21394,2315,874,25240
402,,TRACKING,14,6095637,6528,1715,1715,1472,0.0591798,5,0.000208352,14181,109,1019,216,19485,22032,1798,874,25348
409,,TRACKING,8,6176446,6528,2102,2102,1970,0.0459673,4,0.000365854,14716,63,1045,280,17853,20834,2041,874,24462
416,,TRACKING,7,6010196,6528,878,878,695,0.0654959,3,0.000261869,14932,57,1040,114,6811,7605,1132,874,10084
422,,TRACKING,8,6118745,6528,1680,1680,1432,0.0607785,3,5.92436e-05,15383,62,1022,234,11392,12850,1553,874,15859
429,,TRACKING,8,6066391,6528,2065,2065,1942,0.0407222,3,0.000314436,15782,63,1017,234,13203,15312,1891,874,18719
436,,TRACKING,8,7028744,6528,1024,1024,857,0.0589812,4,6.58078e-07,16017,69,1026,150,9208,10426,927,1316,14056
442,LiDAR scans overlap a previously propagated interval,TRACKING,8,7028744,6528,1024,1024,857,0.0589812,4,6.58078e-07,16017,69,1026,150,9208,10426,927,1316,14056
449,,TRACKING,13,6228599,6528,2003,2003,1894,0.0432909,3,0.000290489,16433,100,1020,220,12668,14613,1735,1316,17862
456,LiDAR scans overlap a previously propagated interval,TRACKING,13,6228599,6528,2003,2003,1894,0.0432909,3,0.000290489,16433,100,1020,220,12668,14613,1735,1316,17862
463,,TRACKING,14,6325155,6528,1573,1573,1342,0.0536606,4,0.000196776,16758,110,1047,174,14883,16808,1533,1316,19841
470,,TRACKING,8,6062668,6528,1893,1893,1799,0.0358493,3,0.00022652,16997,62,1021,229,12047,13929,1589,1316,17010
476,,TRACKING,7,6123301,6528,1246,1246,1034,0.0484004,3,1.01416e-05,17150,58,1054,160,9032,10146,1057,1316,12643
483,LiDAR scans overlap a previously propagated interval,TRACKING,7,6123301,6528,1246,1246,1034,0.0484004,3,1.01416e-05,17150,58,1054,160,9032,10146,1057,1316,12643
490,,TRACKING,14,6268920,6528,1952,1952,1861,0.0333399,3,0.000135393,17430,110,1049,242,12525,14476,1642,1316,17698
497,,TRACKING,8,6163277,6528,1358,1358,1171,0.0492059,4,2.35226e-06,17636,75,1047,190,12917,14509,1313,1316,17319
504,LiDAR scans overlap a previously propagated interval,TRACKING,8,6163277,6528,1358,1358,1171,0.0492059,4,2.35226e-06,17636,75,1047,190,12917,14509,1313,1316,17319
510,,TRACKING,13,6225605,6528,1965,1965,1882,0.0354527,3,0.00015604,17847,103,1049,235,13063,15101,1465,1316,18130
517,LiDAR scans overlap a previously propagated interval,TRACKING,13,6225605,6528,1965,1965,1882,0.0354527,3,0.00015604,17847,103,1049,235,13063,15101,1465,1316,18130
524,,TRACKING,14,6225605,6528,1273,1273,1029,0.0504711,4,5.06924e-05,18026,116,1054,153,12474,13940,1211,1316,16626
531,,TRACKING,8,6156349,6528,1939,1939,1840,0.0345846,3,4.55282e-05,18246,64,1025,255,12570,14538,1696,1316,17759
538,,TRACKING,7,6198552,6528,1533,1533,1278,0.047252,3,2.94344e-05,18439,56,1042,173,11172,12563,1524,1659,17197
544,,TRACKING,8,6198552,6528,1131,1131,931,0.065349,3,6.36158e-05,18707,67,1030,136,8155,9115,1104,1659,11567
551,,TRACKING,8,6111818,6528,2044,2044,1917,0.0406458,3,0.000362052,19017,59,966,219,12802,14737,1564,1659,17715
558,,TRACKING,8,6106792,6528,1551,1551,1300,0.0578792,3,0.000329582,19330,60,965,174,10969,12306,1863,1659,15529
565,LiDAR scans overlap a previously propagated interval,TRACKING,8,6106792,6528,1551,1551,1300,0.0578792,3,0.000329582,19330,60,965,174,10969,12306,1863,1659,15529
572,,TRACKING,14,6260632,6528,1983,1983,1867,0.0393241,3,0.000127089,19642,113,1022,250,13089,15074,1593,1659,18275
578,LiDAR scans overlap a previously propagated interval,TRACKING,14,6260632,6528,1983,1983,1867,0.0393241,3,0.000127089,19642,113,1022,250,13089,15074,1593,1659,18275
585,,TRACKING,13,6253282,6528,909,909,741,0.0478141,4,1.32828e-06,19745,100,1021,127,8933,9995,916,1659,12278
592,,TRACKING,8,6108772,6528,2098,2098,1945,0.0404347,3,0.00019304,20085,68,1060,253,14137,16181,1857,1659,19618
599,,TRACKING,8,6043175,6528,1751,1751,1502,0.0486809,3,0.000226803,20392,62,1017,191,12546,14164,1841,1659,17480
605,,TRACKING,7,6035877,6528,830,830,658,0.0512716,3,1.85274e-06,20527,53,999,107,5903,6608,804,1659,8672
612,,TRACKING,8,6232288,6528,2059,2059,1925,0.0395899,3,4.19555e-05,20830,64,988,247,14038,16097,1745,1659,19326
619,,TRACKING,8,7853394,6528,1884,1884,1625,0.0542263,3,0.000107976,21186,62,1016,201,13511,15249,2132,1841,20714
626,LiDAR scans overlap a previously propagated interval,TRACKING,8,7853394,6528,1884,1884,1625,0.0542263,3,0.000107976,21186,62,1016,201,13511,15249,2132,1841,20714
633,,TRACKING,14,7853394,6528,2011,2011,1863,0.036862,3,9.40213e-05,21408,115,1025,223,13590,15584,1747,1841,18905
639,LiDAR scans overlap a previously propagated interval,TRACKING,14,7853394,6528,2011,2011,1863,0.036862,3,9.40213e-05,21408,115,1025,223,13590,15584,1747,1841,18905
646,,TRACKING,13,7241891,6528,750,750,587,0.0475553,3,0.000240506,21484,105,1076,122,5905,6633,739,1841,8797
653,,TRACKING,8,6075007,6528,2082,2082,1897,0.0415694,3,0.000208087,21781,73,1102,250,14963,17027,1947,1841,20573
660,,TRACKING,8,6127479,6528,2084,2084,1808,0.0488665,3,4.72806e-05,22096,68,1085,270,15782,17762,2062,1841,21490
666,,TRACKING,7,6067102,6528,692,692,517,0.0492124,3,6.6785e-05,22173,55,1018,101,4940,5530,636,1841,7439
673,,TRACKING,8,6200264,6528,2085,2085,1873,0.0427952,3,0.000130929,22448,67,1017,255,14376,16267,2145,1841,19922
680,,TRACKING,8,6031271,6528,2048,2048,1794,0.0456858,3,0.000183179,22744,61,965,221,14369,16218,1966,1841,19652
687,LiDAR scans overlap a previously propagated interval,TRACKING,8,6031271,6528,2048,2048,1794,0.0456858,3,0.000183179,22744,61,965,221,14369,16218,1966,1841,19652
694,,TRACKING,14,6084160,6528,2166,2166,1951,0.0378118,3,0.000188484,22977,107,1020,232,15210,17332,1963,1841,20865
700,LiDAR scans overlap a previously propagated interval,TRACKING,14,6084160,6528,2166,2166,1951,0.0378118,3,0.000188484,22977,107,1020,232,15210,17332,1963,1841,20865
707,,TRACKING,13,6186815,6528,642,642,491,0.042177,3,8.90049e-05,23022,100,1020,102,4432,4988,518,1841,6824
714,,TRACKING,8,6174341,6528,2189,2189,1954,0.0430836,3,0.000385522,23306,60,1019,226,16005,18166,2120,2048,23831
721,,TRACKING,8,6240216,6528,2051,2051,1808,0.0411965,2,0.000261392,23567,65,1045,229,9688,11002,2304,2048,14861
727,,TRACKING,7,6066331,6528,596,596,462,0.0439218,3,5.42213e-05,23616,60,1058,139,4424,4985,516,2048,6871
734,,TRACKING,8,6026715,6528,2215,2215,1964,0.0389344,3,0.000118459,23862,62,1015,251,16057,18188,2397,2048,22114
741,,TRACKING,8,6076210,6528,2077,2077,1867,0.0391577,3,0.000183961,24122,69,1046,250,15588,17627,2107,2048,21307
748,LiDAR scans overlap a previously propagated interval,TRACKING,8,6076210,6528,2077,2077,1867,0.0391577,3,0.000183961,24122,69,1046,250,15588,17627,2107,2048,21307
755,,TRACKING,14,6322338,6528,2205,2205,1936,0.0410272,3,0.000213437,24376,115,1112,256,16931,19051,2248,2048,22995
761,LiDAR scans overlap a previously propagated interval,TRACKING,14,6322338,6528,2205,2205,1936,0.0410272,3,0.000213437,24376,115,1112,256,16931,19051,2248,2048,22995
768,,TRACKING,13,6154549,6528,511,511,394,0.0444634,3,6.62763e-05,24413,102,1047,92,3676,4141,423,2048,5897
775,,TRACKING,8,6160570,6528,2176,2176,1868,0.0412318,3,0.000308483,24668,59,1013,237,16018,17916,2114,2048,21498
782,,TRACKING,8,6138127,6528,2195,2195,1951,0.0401463,3,5.34884e-05,24879,61,1025,232,16003,18212,2059,2048,21797
789,LiDAR scans overlap a previously propagated interval,TRACKING,8,6138127,6528,2195,2195,1951,0.0401463,3,5.34884e-05,24879,61,1025,232,16003,18212,2059,2048,21797
795,,TRACKING,13,6064567,6528,1977,1977,1738,0.0442282,3,0.000237758,25091,103,1045,227,14471,16337,2100,2048,20042
802,,TRACKING,8,6248041,6528,2284,2284,2053,0.0381469,3,7.8961e-05,25298,65,1038,266,16440,18735,2324,2360,25009
809,LiDAR scans overlap a previously propagated interval,TRACKING,8,6248041,6528,2284,2284,2053,0.0381469,3,7.8961e-05,25298,65,1038,266,16440,18735,2324,2360,25009
816,,TRACKING,14,6309951,6528,1889,1889,1600,0.0403188,3,0.000246985,25469,112,1019,268,14323,16020,1737,2360,19469
822,LiDAR scans overlap a previously propagated interval,TRACKING,14,6309951,6528,1889,1889,1600,0.0403188,3,0.000246985,25469,112,1019,268,14323,16020,1737,2360,19469
829,,TRACKING,13,6231645,6528,702,702,519,0.0453367,3,5.96241e-07,25518,112,1059,123,5284,5908,597,2360,7932
836,,TRACKING,8,6123249,6528,1814,1814,1492,0.0456085,3,0.00043174,25709,63,1047,219,13775,15317,1756,2360,18542
843,,TRACKING,8,6057319,6528,2221,2221,2006,0.0362955,3,0.000128342,25903,64,1051,249,16329,18853,2218,2360,22641
850,,TRACKING,8,6176819,6528,784,784,583,0.0429932,3,0.000100289,25951,67,1106,125,6148,6846,800,2360,9064
856,,TRACKING,7,6199429,6528,1785,1785,1501,0.041962,3,0.000153095,26129,60,1082,230,14123,15751,1676,2360,18944
863,,TRACKING,8,6233088,6528,2108,2108,1936,0.0332534,3,5.66469e-05,26298,65,1072,252,15847,17990,1831,2360,21409
870,LiDAR scans overlap a previously propagated interval,TRACKING,8,6233088,6528,2108,2108,1936,0.0332534,3,5.66469e-05,26298,65,1072,252,15847,17990,1831,2360,21409
877,,TRACKING,14,6190673,6528,1782,1782,1457,0.0453271,3,0.000155294,26490,113,1076,214,14250,15912,1855,2360,19368
884,LiDAR scans overlap a previously propagated interval,TRACKING,14,6190673,6528,1782,1782,1457,0.0453271,3,0.000155294,26490,113,1076,214,14250,15912,1855,2360,19368
890,,TRACKING,13,6190673,6528,983,983,723,0.0424716,3,8.07651e-07,26552,109,1125,138,7740,8567,902,2360,10957
897,,TRACKING,8,6124635,6528,1685,1685,1327,0.0440018,3,0.000193937,26708,65,1072,188,13776,15324,1733,2617,21145
904,,TRACKING,8,7597871,6528,2060,2060,1895,0.0356979,3,5.14744e-05,26889,68,1106,260,15102,17201,1831,2617,20685
911,,TRACKING,8,6168447,6528,1087,1087,849,0.0431537,2,7.18847e-05,26959,69,1074,157,5655,6282,1115,2617,8830
917,,TRACKING,8,6142063,6528,1593,1593,1282,0.0452435,3,0.000121873,27087,63,1043,184,13397,14854,1694,2617,17981
924,,TRACKING,8,6041191,6528,1967,1967,1855,0.0322715,3,6.09843e-05,27234,64,1043,266,13892,15934,2403,2617,19975
931,LiDAR scans overlap a previously propagated interval,TRACKING,8,6041191,6528,1967,1967,1855,0.0322715,3,6.09843e-05,27234,64,1043,266,13892,15934,2403,2617,19975
938,,TRACKING,13,6166832,6528,1519,1519,1189,0.0455857,3,0.000121105,27378,172,1722,319,17437,19408,1531,2617,23453
945,LiDAR scans overlap a previously propagated interval,TRACKING,13,6166832,6528,1519,1519,1189,0.0455857,3,0.000121105,27378,172,1722,319,17437,19408,1531,2617,23453
952,,TRACKING,13,6166832,6528,1215,1215,938,0.0424419,3,0.000222,27446,104,1047,154,9043,10053,1043,2617,12525
958,,TRACKING,8,6217267,6528,1305,1305,1022,0.0417049,3,0.000106725,27524,61,1022,156,11205,12493,1193,2617,15057
965,,TRACKING,8,6316720,6528,1937,1937,1795,0.0290348,3,0.000265495,27625,62,1018,249,12860,14706,1410,2617,17617
972,,TRACKING,8,6132002,6528,1273,1273,970,0.0416661,3,7.68535e-05,27699,61,1020,165,10570,11803,1251,2617,14462
978,,TRACKING,8,6274929,6528,1260,1260,955,0.0439864,3,0.000249825,27768,65,1043,159,10021,11063,1129,2640,16220
985,,TRACKING,8,6212750,6528,1985,1985,1831,0.0285052,3,0.000111386,27876,74,1090,310,14082,16092,1764,2640,19544
992,LiDAR scans overlap a previously propagated interval,TRACKING,8,6212750,6528,1985,1985,1831,0.0285052,3,0.000111386,27876,74,1090,310,14082,16092,1764,2640,19544
999,,TRACKING,13,6044764,6528,1193,1193,889,0.0421245,3,8.77369e-05,27949,106,1076,241,9693,10736,1702,2640,14018
1006,LiDAR scans overlap a previously propagated interval,TRACKING,13,6044764,6528,1193,1193,889,0.0421245,3,8.77369e-05,27949,106,1076,241,9693,10736,1702,2640,14018
1013,,TRACKING,14,6250900,6528,1512,1512,1206,0.0435168,3,0.000466424,28085,108,1037,177,11701,12991,1408,2640,15845
1019,,TRACKING,7,6125551,6528,1021,1021,724,0.0436858,3,0.00017349,28130,52,989,130,7720,8529,870,2640,10673
1026,,TRACKING,8,6154492,6528,2011,2011,1870,0.0322437,3,0.000329621,28234,61,1017,241,14283,16279,1376,2640,19151
1033,,TRACKING,8,6192102,6528,1641,1641,1303,0.0467406,3,0.000136339,28377,63,1042,224,12553,13914,1549,2640,17007
1040,,TRACKING,8,6109822,6528,1025,1025,748,0.0415083,3,9.12042e-05,28434,60,975,127,7382,8166,908,2640,10357
1046,,TRACKING,8,6106159,6528,2039,2039,1868,0.0329624,3,0.000160915,28587,74,999,283,14926,16947,1631,2640,20147
1053,LiDAR scans overlap a previously propagated interval,TRACKING,8,6106159,6528,2039,2039,1868,0.0329624,3,0.000160915,28587,74,999,283,14926,16947,1631,2640,20147
1060,,TRACKING,13,6354611,6528,948,948,687,0.0395096,3,0.000142063,28614,150,1200,132,6825,7532,729,2640,9855
1067,LiDAR scans overlap a previously propagated interval,TRACKING,13,6354611,6528,948,948,687,0.0395096,3,0.000142063,28614,150,1200,132,6825,7532,729,2640,9855
1074,,TRACKING,14,6199322,6528,1808,1808,1440,0.0415475,3,0.000143781,28718,103,971,207,12938,14488,2099,2549,20592
1081,,TRACKING,8,6206927,6528,798,798,571,0.0376535,3,2.9439e-05,28741,67,1059,117,6326,7018,832,2549,9212
1087,,TRACKING,7,6194187,6528,2046,2046,1852,0.0318932,3,0.000152232,28866,57,1043,253,14337,16665,1973,2549,20225
1094,,TRACKING,8,6127763,6528,1869,1869,1570,0.0418844,3,0.000207733,29035,65,1082,252,14829,16549,1764,2549,19948
1101,,TRACKING,8,6097116,6528,740,740,515,0.0413934,3,7.0944e-05,29069,67,1073,117,5856,6483,616,2549,8456
1108,,TRACKING,8,6157477,6528,2214,2214,1988,0.0358891,3,0.000147981,29216,67,1375,394,16556,18748,1762,2549,22554
1114,LiDAR scans overlap a previously propagated interval,TRACKING,8,6157477,6528,2214,2214,1988,0.0358891,3,0.000147981,29216,67,1375,394,16556,18748,1762,2549,22554
1121,,TRACKING,13,6110296,6528,687,687,452,0.0414798,3,0.000129069,29239,110,1085,121,5577,6159,595,2549,8182
1128,LiDAR scans overlap a previously propagated interval,TRACKING,13,6110296,6528,687,687,452,0.0414798,3,0.000129069,29239,110,1085,121,5577,6159,595,2549,8182
1135,,TRACKING,14,6249659,6528,1922,1922,1604,0.0425156,3,0.00016458,29371,112,1085,243,16193,18265,2172,2549,22040
1142,,TRACKING,8,6107197,6528,628,628,422,0.044129,3,9.44145e-05,29394,67,1076,128,5197,5738,508,2549,7668
1148,,TRACKING,7,6211712,6528,2275,2275,2001,0.0369823,3,0.000157418,29548,56,1071,260,18941,21319,2184,2549,25148
1155,LiDAR scans overlap a previously propagated interval,TRACKING,7,6211712,6528,2275,2275,2001,0.0369823,3,0.000157418,29548,56,1071,260,18941,21319,2184,2549,25148
1162,,TRACKING,14,6182719,6528,551,551,370,0.0418221,3,1.5492e-05,29569,118,1086,110,4436,4921,521,3423,10306
1169,,TRACKING,8,7842726,6528,2199,2199,1945,0.0357223,3,0.00025913,29727,70,1104,253,17958,20225,1902,3423,23755
1175,LiDAR scans overlap a previously propagated interval,TRACKING,8,7842726,6528,2199,2199,1945,0.0357223,3,0.00025913,29727,70,1104,253,17958,20225,1902,3423,23755
1182,,TRACKING,13,6183780,6528,523,523,352,0.0388237,3,0.000165589,29741,106,1089,95,4799,5338,399,3423,7121
1189,LiDAR scans overlap a previously propagated interval,TRACKING,13,6183780,6528,523,523,352,0.0388237,3,0.000165589,29741,106,1089,95,4799,5338,399,3423,7121
1196,,TRACKING,14,6317032,6528,2261,2261,1932,0.0359632,2,0.000365565,29898,111,1076,254,12690,14507,2141,3423,18298
1202,,TRACKING,8,6110749,6528,469,469,307,0.0468586,3,0.000194416,29923,65,1080,94,4799,5402,513,3423,7250
1209,LiDAR scans overlap a previously propagated interval,TRACKING,8,6110749,6528,469,469,307,0.0468586,3,0.000194416,29923,65,1080,94,4799,5402,513,3423,7250
1216,,TRACKING,13,6272193,6528,2260,2260,1948,0.0372766,3,0.000211632,30074,146,1954,361,17652,19803,2229,3423,24690
1223,,TRACKING,8,6088186,6528,583,583,405,0.0418581,3,6.12144e-06,30095,68,1094,105,4704,5223,458,3423,7052
1230,,TRACKING,8,6088186,6528,2002,2002,1735,0.0387845,3,0.000140654,30230,66,1104,234,16567,18523,1766,3423,21854
1237,LiDAR scans overlap a previously propagated interval,TRACKING,8,6088186,6528,2002,2002,1735,0.0387845,3,0.000140654,30230,66,1104,234,16567,18523,1766,3423,21854
1244,,TRACKING,13,6261962,6528,667,667,478,0.0378849,3,6.57367e-05,30252,107,1076,108,6332,7090,1703,3423,10194
1250,LiDAR scans overlap a previously propagated interval,TRACKING,13,6261962,6528,667,667,478,0.0378849,3,6.57367e-05,30252,107,1076,108,6332,7090,1703,3423,10194
1257,,TRACKING,14,6160711,6528,2217,2217,1938,0.0343028,3,0.000390628,30404,176,1956,398,20197,22619,1800,3423,27167
1264,,TRACKING,8,6068885,6528,652,652,446,0.0432625,3,3.42788e-05,30430,66,1056,118,5112,5850,590,3459,11307
1271,,TRACKING,7,6129629,6528,1958,1958,1625,0.0386904,2,0.000511971,30567,100,1376,226,12816,14505,2229,3459,18697
1277,,TRACKING,8,6196344,6528,2183,2183,1942,0.0365027,3,0.000208215,30739,122,1376,305,18843,21459,2043,3459,25554
1284,,TRACKING,8,6043049,6528,729,729,498,0.0372009,3,6.09018e-07,30760,104,1082,126,4677,5235,420,3459,7116
1291,,TRACKING,8,6207121,6528,1962,1962,1610,0.0365216,3,9.05211e-05,30870,66,982,199,13319,14918,1571,3459,17881
1297,LiDAR scans overlap a previously propagated interval,TRACKING,8,6207121,6528,1962,1962,1610,0.0365216,3,9.05211e-05,30870,66,982,199,13319,14918,1571,3459,17881
1304,,TRACKING,13,7836286,6528,800,800,551,0.0419864,3,4.15472e-05,30895,104,1026,131,5689,6356,532,3459,8283
1311,LiDAR scans overlap a previously propagated interval,TRACKING,13,7836286,6528,800,800,551,0.0419864,3,4.15472e-05,30895,104,1026,131,5689,6356,532,3459,8283
